IDI_baseline,time_baseline,IDI_tool,time_tool
0.0,101.99861745594535,0,0.282438035986852
0.0,103.13627536798595,0.056,1.9416649149591
0.0,107.54035102401394,0,4.2981195
0.0,106.35463102703216,0,3.256409
0.0,106.45968849299243,0,0.2890682
0.0,106.59694024099736,0,0.2695889
0.0,103.9155625939602,0.044,3.17167312101228
0.0,107.0516447009868,0,6.486588970001321
0.0,107.34264357498614,0.0,3.12218525199918
0.0,107.05994080001255,0.0,4.366676633013412
